,id,Yield
4296,78347,9.02
4297,78348,13.4
4298,78349,13.4
4299,78350,9.34
4300,78351,4.47
4301,78352,6.84
4302,78353,11.75
4303,78354,11.3
4304,78355,9.65
4305,78356,8.57
4306,78357,11.75
4307,78358,8.68
4308,78359,9.34
4309,78360,11.75
4310,78361,14.12
4311,78362,10.46
4312,78363,9.92
4313,78364,13.71
4314,78365,7.58
4315,78366,7.74
4316,78367,9.3
4317,78368,8.89
4318,78369,10.37
4319,78370,10.85
4320,78371,9.65
4321,78372,7.95
4322,78373,8.65
4323,78374,14.55
4324,78375,9.6
4325,78376,9.54
4326,78377,8.97
4327,78378,11.17
4328,78379,9.47
4329,78380,7.47
4330,78381,9.3
4331,78382,10.74
4332,78383,9.54
4333,78384,11.32
4334,78385,13.83
4335,78386,10.69
4336,78387,7.58
4337,78388,10.31
4338,78389,9.22
4339,78390,10.45
4340,78391,10.69
4341,78392,6.84
4342,78393,6.21
4343,78394,11.02
4344,78395,12.09
4345,78396,6.84
4346,78397,9.71
4347,78398,10.86
4348,78399,7.68
4349,78400,4.94
4350,78401,9.47
4351,78402,11.87
4352,78403,9.27
4353,78404,11.12
4354,78405,10.18
4355,78406,9.93
4356,78407,9.47
4357,78408,10.77
4358,78409,11.84
4359,78410,8.19
4360,78411,9.69
4361,78412,10.69
4362,78413,11.02
4363,78414,7.79
4364,78415,11.01
4365,78416,5.41
4366,78417,6.73
4367,78418,8.48
4368,78419,8.4
4369,78420,7.47
4370,78421,10.69
4371,78422,8.87
4372,78423,9.01
4373,78424,10.45
4374,78425,11.28
4375,78426,10.31
4376,78427,9.92
4377,78428,6.32
4378,78429,11.15
4379,78430,10.64
4380,78431,9.47
4381,78432,4.37
4382,78433,11.22
4383,78434,12.73
4384,78435,7.74
4385,78436,8.83
4386,78437,9.1
4387,78438,10.31
4388,78439,6.73
4389,78440,7.68
4390,78441,11.12
4391,78442,10.35
4392,78443,10.31
4393,78444,10.31
4394,78445,15.52
4395,78446,10.31
4396,78447,12.76
4397,78448,11.72
4398,78449,9.69
4399,78450,10.9
4400,78451,7.47
4401,78452,12.53
4402,78453,11.84
4403,78454,10.33
4404,78455,6.73
4405,78456,8.19
4406,78457,11.3
4407,78458,7.68
4408,78459,6.79
4409,78460,15.68
4410,78461,11.54
4411,78462,7.58
4412,78463,4.85
4413,78464,11.82
4414,78465,10.69
4415,78466,10.31
4416,78467,7.79
4417,78468,12.4
4418,78469,11.3
4419,78470,9.15
4420,78471,7.58
4421,78472,8.53
4422,78473,10.74
4423,78474,6.46
4424,78475,9.83
4425,78476,7.57
4426,78477,9.65
4427,78478,10.15
4428,78479,11.69
4429,78480,9.6
4430,78481,10.76
4431,78482,12.64
4432,78483,11.55
4433,78484,10.97
4434,78485,13.4
4435,78486,4.41
4436,78487,12.1
4437,78488,4.77
4438,78489,6.4
4439,78490,11.75
4440,78491,10.91
4441,78492,10.69
4442,78493,11.36
4443,78494,9.65
4444,78495,9.93
4445,78496,14.0
4446,78497,10.45
4447,78498,11.5
4448,78499,10.26
4449,78500,10.79
4450,78501,9.6
4451,78502,10.84
4452,78503,9.95
4453,78504,8.89
4454,78505,11.75
4455,78506,6.62
4456,78507,11.55
4457,78508,9.71
4458,78509,15.53
4459,78510,10.9
4460,78511,10.6
4461,78512,11.21
4462,78513,9.54
4463,78514,10.15
4464,78515,12.52
4465,78516,10.51
4466,78517,13.4
4467,78518,11.47
4468,78519,12.01
4469,78520,14.12
4470,78521,12.23
4471,78522,4.53
4472,78523,10.86
4473,78524,8.4
4474,78525,9.93
4475,78526,9.02
4476,78527,6.46
4477,78528,8.86
4478,78529,10.46
4479,78530,10.31
4480,78531,9.54
4481,78532,10.69
4482,78533,10.89
4483,78534,6.4
4484,78535,7.79
4485,78536,10.69
4486,78537,10.69
4487,78538,8.79
4488,78539,12.19
4489,78540,9.93
4490,78541,8.64
4491,78542,11.84
4492,78543,11.54
4493,78544,13.84
4494,78545,11.84
4495,78546,10.31
4496,78547,11.32
4497,78548,11.05
4498,78549,10.69
4499,78550,9.11
4500,78551,8.4
4501,78552,9.76
4502,78553,12.26
4503,78554,10.69
4504,78555,9.54
4505,78556,7.58
4506,78557,9.93
4507,78558,16.63
4508,78559,9.17
4509,78560,10.8
4510,78561,16.51
4511,78562,12.83
4512,78563,9.65
4513,78564,10.31
4514,78565,6.84
4515,78566,9.4
4516,78567,11.49
4517,78568,6.25
4518,78569,7.58
4519,78570,7.58
4520,78571,9.12
4521,78572,9.71
4522,78573,10.15
4523,78574,8.19
4524,78575,10.31
4525,78576,7.58
4526,78577,9.04
4527,78578,10.15
4528,78579,11.28
4529,78580,11.3
4530,78581,6.84
4531,78582,6.79
4532,78583,11.48
4533,78584,13.32
4534,78585,5.56
4535,78586,9.65
4536,78587,11.12
4537,78588,13.93
4538,78589,10.86
4539,78590,9.38
4540,78591,10.85
4541,78592,12.09
4542,78593,9.8
4543,78594,9.22
4544,78595,12.3
4545,78596,11.74
4546,78597,9.65
4547,78598,12.64
4548,78599,13.62
4549,78600,12.17
4550,78601,8.89
4551,78602,6.79
4552,78603,10.69
4553,78604,11.82
4554,78605,10.76
4555,78606,7.58
4556,78607,8.96
4557,78608,6.67
4558,78609,16.89
4559,78610,11.19
4560,78611,9.85
4561,78612,11.14
4562,78613,9.16
4563,78614,8.03
4564,78615,9.93
4565,78616,10.02
4566,78617,9.93
4567,78618,9.54
4568,78619,14.03
4569,78620,14.05
4570,78621,9.01
4571,78622,9.88
4572,78623,4.91
4573,78624,9.79
4574,78625,10.31
4575,78626,8.93
4576,78627,10.85
4577,78628,9.6
4578,78629,4.79
4579,78630,9.84
4580,78631,12.83
4581,78632,12.01
4582,78633,9.79
4583,78634,10.37
4584,78635,8.83
4585,78636,11.92
4586,78637,11.75
4587,78638,4.94
4588,78639,7.58
4589,78640,12.7
4590,78641,10.69
4591,78642,8.35
4592,78643,10.31
4593,78644,7.58
4594,78645,11.31
4595,78646,10.32
4596,78647,11.5
4597,78648,10.31
4598,78649,9.58
4599,78650,7.57
4600,78651,9.53
4601,78652,11.12
4602,78653,7.68
4603,78654,10.45
4604,78655,12.16
4605,78656,7.79
4606,78657,9.54
4607,78658,12.85
4608,78659,10.54
4609,78660,6.79
4610,78661,16.25
4611,78662,8.56
4612,78663,7.68
4613,78664,9.44
4614,78665,10.69
4615,78666,12.2
4616,78667,8.62
4617,78668,9.02
4618,78669,9.73
4619,78670,5.06
4620,78671,8.89
4621,78672,6.25
4622,78673,9.22
4623,78674,10.74
4624,78675,10.69
4625,78676,10.05
4626,78677,10.62
4627,78678,14.07
4628,78679,10.45
4629,78680,9.92
4630,78681,12.47
4631,78682,8.53
4632,78683,11.36
4633,78684,10.31
4634,78685,11.75
4635,78686,8.03
4636,78687,12.61
4637,78688,9.92
4638,78689,9.27
4639,78690,11.14
4640,78691,9.23
4641,78692,8.83
4642,78693,7.75
4643,78694,7.68
4644,78695,7.95
4645,78696,6.73
4646,78697,9.88
4647,78698,11.86
4648,78699,11.32
4649,78700,8.87
4650,78701,6.84
4651,78702,7.53
4652,78703,9.69
4653,78704,10.31
4654,78705,13.4
4655,78706,11.84
4656,78707,15.44
4657,78708,12.53
4658,78709,13.15
4659,78710,11.5
4660,78711,11.72
4661,78712,13.51
4662,78713,6.25
4663,78714,7.68
4664,78715,11.32
4665,78716,9.95
4666,78717,9.35
4667,78718,10.31
4668,78719,12.66
4669,78720,11.84
4670,78721,14.23
4671,78722,6.38
4672,78723,11.92
4673,78724,5.65
4674,78725,9.27
4675,78726,10.45
4676,78727,10.6
4677,78728,5.98
4678,78729,9.52
4679,78730,7.79
4680,78731,9.6
4681,78732,7.58
4682,78733,10.31
4683,78734,11.48
4684,78735,13.15
4685,78736,12.46
4686,78737,13.72
4687,78738,12.01
4688,78739,6.38
4689,78740,11.12
4690,78741,12.2
4691,78742,12.52
4692,78743,9.47
4693,78744,10.9
4694,78745,10.36
4695,78746,11.43
4696,78747,5.35
4697,78748,14.7
4698,78749,9.56
4699,78750,4.34
4700,78751,9.34
4701,78752,11.3
4702,78753,11.43
4703,78754,12.17
4704,78755,16.85
4705,78756,7.68
4706,78757,13.4
4707,78758,13.56
4708,78759,9.22
4709,78760,9.8
4710,78761,6.84
4711,78762,4.19
4712,78763,7.58
4713,78764,10.08
4714,78765,11.3
4715,78766,9.88
4716,78767,9.33
4717,78768,8.53
4718,78769,7.58
4719,78770,8.62
4720,78771,10.48
4721,78772,12.93
4722,78773,4.77
4723,78774,9.54
4724,78775,9.22
4725,78776,7.58
4726,78777,9.54
4727,78778,9.11
4728,78779,11.0
4729,78780,10.69
4730,78781,7.68
4731,78782,11.15
4732,78783,9.98
4733,78784,12.01
4734,78785,13.84
4735,78786,5.75
4736,78787,7.79
4737,78788,10.69
4738,78789,14.75
4739,78790,10.72
4740,78791,9.17
4741,78792,13.89
4742,78793,10.83
4743,78794,10.69
4744,78795,4.66
4745,78796,8.89
4746,78797,7.58
4747,78798,11.6
4748,78799,5.65
4749,78800,12.83
4750,78801,8.89
4751,78802,9.54
4752,78803,6.84
4753,78804,11.01
4754,78805,4.87
4755,78806,16.37
4756,78807,10.51
4757,78808,8.73
4758,78809,8.3
4759,78810,4.87
4760,78811,11.12
4761,78812,4.52
4762,78813,7.47
4763,78814,9.6
4764,78815,10.45
4765,78816,7.47
4766,78817,6.46
4767,78818,10.31
4768,78819,11.28
4769,78820,11.18
4770,78821,5.01
4771,78822,14.23
4772,78823,11.75
4773,78824,5.5
4774,78825,7.68
4775,78826,11.3
4776,78827,10.85
4777,78828,11.75
4778,78829,11.74
4779,78830,6.73
4780,78831,13.4
4781,78832,7.68
4782,78833,10.95
4783,78834,6.4
4784,78835,9.89
4785,78836,11.18
4786,78837,12.89
4787,78838,9.37
4788,78839,11.32
4789,78840,10.9
4790,78841,10.31
4791,78842,10.85
4792,78843,10.86
4793,78844,11.75
4794,78845,10.31
4795,78846,9.8
4796,78847,12.09
4797,78848,10.8
4798,78849,10.05
4799,78850,8.35
4800,78851,7.47
4801,78852,10.8
4802,78853,12.25
4803,78854,8.35
4804,78855,13.51
4805,78856,6.84
4806,78857,9.65
4807,78858,11.12
4808,78859,6.84
4809,78860,13.84
4810,78861,10.86
4811,78862,11.75
4812,78863,14.91
4813,78864,12.73
4814,78865,9.69
4815,78866,10.02
4816,78867,5.01
4817,78868,13.21
4818,78869,8.53
4819,78870,9.85
4820,78871,7.68
4821,78872,11.49
4822,78873,6.46
4823,78874,11.75
4824,78875,7.95
4825,78876,11.14
4826,78877,11.43
4827,78878,11.87
4828,78879,14.23
4829,78880,12.64
4830,78881,6.84
4831,78882,11.14
4832,78883,8.35
4833,78884,9.54
4834,78885,9.84
4835,78886,11.92
4836,78887,12.14
4837,78888,6.84
4838,78889,9.33
4839,78890,10.69
4840,78891,9.71
4841,78892,5.98
4842,78893,11.77
4843,78894,12.85
4844,78895,13.17
4845,78896,8.24
4846,78897,8.89
4847,78898,6.79
4848,78899,6.25
4849,78900,8.87
4850,78901,13.15
4851,78902,11.4
4852,78903,9.6
4853,78904,11.47
4854,78905,6.73
4855,78906,7.68
4856,78907,9.68
4857,78908,10.33
4858,78909,6.84
4859,78910,7.47
4860,78911,5.86
4861,78912,8.52
4862,78913,11.01
4863,78914,11.12
4864,78915,4.82
4865,78916,10.9
4866,78917,8.03
4867,78918,10.9
4868,78919,11.19
4869,78920,11.75
4870,78921,6.79
4871,78922,6.84
4872,78923,9.34
4873,78924,10.31
4874,78925,6.79
4875,78926,11.74
4876,78927,12.19
4877,78928,11.82
4878,78929,16.4
4879,78930,11.0
4880,78931,10.69
4881,78932,6.84
4882,78933,6.84
4883,78934,7.68
4884,78935,10.69
4885,78936,6.4
4886,78937,9.22
4887,78938,8.33
4888,78939,13.51
4889,78940,14.11
4890,78941,14.32
4891,78942,9.54
4892,78943,7.95
4893,78944,5.56
4894,78945,12.08
4895,78946,9.83
4896,78947,9.88
4897,78948,12.73
4898,78949,10.12
4899,78950,8.89
4900,78951,6.84
4901,78952,11.04
4902,78953,14.12
4903,78954,10.46
4904,78955,11.75
4905,78956,11.12
4906,78957,13.2
4907,78958,7.47
4908,78959,13.51
4909,78960,6.4
4910,78961,13.87
4911,78962,12.83
4912,78963,8.53
4913,78964,9.08
4914,78965,6.84
4915,78966,9.54
4916,78967,12.42
4917,78968,4.94
4918,78969,9.13
4919,78970,10.96
4920,78971,9.6
4921,78972,5.54
4922,78973,9.71
4923,78974,12.1
4924,78975,11.71
4925,78976,11.75
4926,78977,15.92
4927,78978,10.5
4928,78979,15.68
4929,78980,10.97
4930,78981,10.51
4931,78982,11.28
4932,78983,12.76
4933,78984,9.3
4934,78985,6.84
4935,78986,8.89
4936,78987,5.59
4937,78988,6.33
4938,78989,9.47
4939,78990,10.4
4940,78991,10.69
4941,78992,11.75
4942,78993,10.36
4943,78994,5.51
4944,78995,9.89
4945,78996,5.45
4946,78997,10.31
4947,78998,11.56
4948,78999,5.55
4949,79000,11.18
4950,79001,6.79
4951,79002,12.53
4952,79003,10.15
4953,79004,10.85
4954,79005,9.28
4955,79006,12.83
4956,79007,11.82
4957,79008,7.95
4958,79009,9.88
4959,79010,6.79
4960,79011,6.21
4961,79012,11.05
4962,79013,6.84
4963,79014,7.68
4964,79015,11.02
4965,79016,12.76
4966,79017,12.19
4967,79018,9.58
4968,79019,13.57
4969,79020,9.51
4970,79021,11.41
4971,79022,9.38
4972,79023,11.01
4973,79024,11.33
4974,79025,10.45
4975,79026,10.69
4976,79027,11.02
4977,79028,8.79
4978,79029,9.54
4979,79030,11.81
4980,79031,12.03
4981,79032,9.01
4982,79033,12.52
4983,79034,9.22
4984,79035,7.47
4985,79036,12.08
4986,79037,9.45
4987,79038,16.15
4988,79039,9.34
4989,79040,6.67
4990,79041,6.46
4991,79042,11.01
4992,79043,10.3
4993,79044,10.4
4994,79045,10.18
4995,79046,9.16
4996,79047,11.3
4997,79048,11.92
4998,79049,11.92
4999,79050,6.25
5000,79051,10.83
5001,79052,10.45
5002,79053,10.62
5003,79054,6.84
5004,79055,13.09
5005,79056,9.12
5006,79057,11.01
5007,79058,14.44
5008,79059,9.65
5009,79060,11.7
5010,79061,9.65
5011,79062,11.33
5012,79063,7.73
5013,79064,12.68
5014,79065,10.8
5015,79066,14.14
5016,79067,9.47
5017,79068,7.47
5018,79069,10.69
5019,79070,13.4
5020,79071,9.53
5021,79072,10.51
5022,79073,11.02
5023,79074,6.73
5024,79075,10.31
5025,79076,9.28
5026,79077,14.22
5027,79078,9.71
5028,79079,6.84
5029,79080,10.33
5030,79081,9.47
5031,79082,6.79
5032,79083,8.24
5033,79084,7.68
5034,79085,13.12
5035,79086,13.11
5036,79087,9.79
5037,79088,7.68
5038,79089,7.58
5039,79090,11.3
5040,79091,10.86
5041,79092,8.19
5042,79093,6.84
5043,79094,11.28
5044,79095,11.75
5045,79096,9.34
5046,79097,11.81
5047,79098,10.31
5048,79099,13.7
5049,79100,9.54
5050,79101,9.71
5051,79102,13.58
5052,79103,10.15
5053,79104,6.21
5054,79105,8.53
5055,79106,9.6
5056,79107,10.8
5057,79108,10.61
5058,79109,10.31
5059,79110,9.93
5060,79111,15.77
5061,79112,12.97
5062,79113,12.01
5063,79114,11.12
5064,79115,13.31
5065,79116,9.93
5066,79117,9.47
5067,79118,6.33
5068,79119,12.37
5069,79120,4.3
5070,79121,11.75
5071,79122,12.83
5072,79123,11.04
5073,79124,9.3
5074,79125,14.03
5075,79126,10.29
5076,79127,10.85
5077,79128,8.53
5078,79129,9.71
5079,79130,9.42
5080,79131,13.94
5081,79132,9.65
5082,79133,11.07
5083,79134,9.29
5084,79135,11.14
5085,79136,13.44
5086,79137,11.32
5087,79138,12.89
5088,79139,7.68
5089,79140,9.88
5090,79141,10.36
5091,79142,7.58
5092,79143,9.47
5093,79144,8.57
5094,79145,7.47
5095,79146,12.46
5096,79147,6.84
5097,79148,9.93
5098,79149,11.92
5099,79150,14.25
5100,79151,10.49
5101,79152,7.79
5102,79153,14.0
5103,79154,13.51
5104,79155,9.45
5105,79156,7.68
5106,79157,6.79
5107,79158,11.84
5108,79159,15.04
5109,79160,13.62
5110,79161,5.09
5111,79162,10.9
5112,79163,13.54
5113,79164,11.87
5114,79165,9.01
5115,79166,7.63
5116,79167,11.89
5117,79168,8.03
5118,79169,8.89
5119,79170,8.94
5120,79171,11.29
5121,79172,8.03
5122,79173,14.75
5123,79174,6.79
5124,79175,9.92
5125,79176,9.01
5126,79177,6.33
5127,79178,6.79
5128,79179,9.27
5129,79180,10.26
5130,79181,11.34
5131,79182,9.92
5132,79183,11.46
5133,79184,9.01
5134,79185,16.89
5135,79186,11.95
5136,79187,7.47
5137,79188,10.85
5138,79189,9.87
5139,79190,11.64
5140,79191,5.23
5141,79192,10.31
5142,79193,7.68
5143,79194,11.75
5144,79195,9.95
5145,79196,7.58
5146,79197,11.02
5147,79198,5.34
5148,79199,11.74
5149,79200,13.17
5150,79201,11.01
5151,79202,7.93
5152,79203,5.01
5153,79204,11.02
5154,79205,5.98
5155,79206,9.27
5156,79207,14.84
5157,79208,12.85
5158,79209,10.1
5159,79210,5.47
5160,79211,12.61
5161,79212,9.04
5162,79213,6.84
5163,79214,7.96
5164,79215,7.58
5165,79216,9.65
5166,79217,8.19
5167,79218,14.37
5168,79219,9.65
5169,79220,9.01
5170,79221,11.74
5171,79222,13.26
5172,79223,6.67
5173,79224,5.5
5174,79225,10.31
5175,79226,11.84
5176,79227,11.02
5177,79228,9.47
5178,79229,14.93
5179,79230,11.84
5180,79231,14.23
5181,79232,12.67
5182,79233,12.59
5183,79234,13.54
5184,79235,9.8
5185,79236,11.84
5186,79237,9.6
5187,79238,9.61
5188,79239,9.47
5189,79240,10.76
5190,79241,9.6
5191,79242,7.58
5192,79243,10.31
5193,79244,12.73
5194,79245,6.67
5195,79246,10.45
5196,79247,10.01
5197,79248,12.85
5198,79249,13.51
5199,79250,9.94
5200,79251,10.97
5201,79252,14.03
5202,79253,8.89
5203,79254,5.56
5204,79255,9.17
5205,79256,10.54
5206,79257,15.77
5207,79258,10.06
5208,79259,6.84
5209,79260,10.18
5210,79261,6.84
5211,79262,10.76
5212,79263,11.0
5213,79264,9.54
5214,79265,5.65
5215,79266,12.07
5216,79267,9.47
5217,79268,11.24
5218,79269,9.54
5219,79270,7.95
5220,79271,6.84
5221,79272,7.68
5222,79273,10.74
5223,79274,13.87
5224,79275,12.76
5225,79276,9.04
5226,79277,9.34
5227,79278,12.25
5228,79279,9.47
5229,79280,9.65
5230,79281,8.53
5231,79282,9.69
5232,79283,10.9
5233,79284,4.33
5234,79285,13.11
5235,79286,7.58
5236,79287,9.86
5237,79288,9.38
5238,79289,9.4
5239,79290,13.71
5240,79291,12.19
5241,79292,7.58
5242,79293,6.21
5243,79294,10.31
5244,79295,9.85
5245,79296,9.13
5246,79297,12.09
5247,79298,4.14
5248,79299,9.23
5249,79300,5.65
5250,79301,10.31
5251,79302,11.02
5252,79303,5.82
5253,79304,10.96
5254,79305,10.46
5255,79306,13.4
5256,79307,6.25
5257,79308,10.97
5258,79309,8.64
5259,79310,12.76
5260,79311,13.25
5261,79312,11.0
5262,79313,9.89
5263,79314,9.89
5264,79315,5.7
5265,79316,10.31
5266,79317,10.62
5267,79318,7.68
5268,79319,6.84
5269,79320,11.3
5270,79321,9.04
5271,79322,10.72
5272,79323,10.45
5273,79324,10.4
5274,79325,11.18
5275,79326,10.31
5276,79327,8.62
5277,79328,9.12
5278,79329,4.14
5279,79330,9.97
5280,79331,6.79
5281,79332,10.51
5282,79333,9.47
5283,79334,12.34
5284,79335,16.42
5285,79336,8.54
5286,79337,11.02
5287,79338,13.51
5288,79339,10.8
5289,79340,10.31
5290,79341,10.98
5291,79342,12.8
5292,79343,15.92
5293,79344,7.58
5294,79345,7.58
5295,79346,13.8
5296,79347,12.73
5297,79348,11.4
5298,79349,6.25
5299,79350,11.32
5300,79351,13.15
5301,79352,12.36
5302,79353,10.31
5303,79354,8.69
5304,79355,8.33
5305,79356,12.95
5306,79357,11.84
5307,79358,9.33
5308,79359,14.13
5309,79360,10.31
5310,79361,6.84
5311,79362,6.79
5312,79363,11.12
5313,79364,9.47
5314,79365,12.3
5315,79366,6.84
5316,79367,10.31
5317,79368,10.69
5318,79369,10.9
5319,79370,8.37
5320,79371,6.21
5321,79372,9.85
5322,79373,10.85
5323,79374,11.75
5324,79375,10.09
5325,79376,6.84
5326,79377,8.89
5327,79378,6.73
5328,79379,7.47
5329,79380,9.88
5330,79381,11.84
5331,79382,9.88
5332,79383,9.06
5333,79384,12.66
5334,79385,8.35
5335,79386,11.75
5336,79387,11.95
5337,79388,10.97
5338,79389,7.47
5339,79390,6.84
5340,79391,10.31
5341,79392,9.74
5342,79393,10.31
5343,79394,10.41
5344,79395,6.79
5345,79396,6.73
5346,79397,11.92
5347,79398,12.34
5348,79399,9.89
5349,79400,9.15
5350,79401,9.88
5351,79402,8.46
5352,79403,8.67
5353,79404,8.37
5354,79405,11.0
5355,79406,14.12
5356,79407,12.23
5357,79408,13.4
5358,79409,11.15
5359,79410,10.06
5360,79411,9.27
5361,79412,9.93
5362,79413,6.79
5363,79414,10.36
5364,79415,5.24
5365,79416,14.75
5366,79417,5.54
5367,79418,12.04
5368,79419,9.74
5369,79420,13.51
5370,79421,11.3
5371,79422,11.12
5372,79423,12.52
5373,79424,11.75
5374,79425,9.6
5375,79426,10.77
5376,79427,9.87
5377,79428,10.69
5378,79429,9.16
5379,79430,9.54
5380,79431,11.39
5381,79432,8.35
5382,79433,8.69
5383,79434,13.25
5384,79435,11.84
5385,79436,9.75
5386,79437,9.8
5387,79438,9.8
5388,79439,8.57
5389,79440,9.88
5390,79441,6.84
5391,79442,9.93
5392,79443,4.14
5393,79444,8.48
5394,79445,9.22
5395,79446,12.53
5396,79447,11.19
5397,79448,9.77
5398,79449,8.19
5399,79450,8.83
5400,79451,13.31
5401,79452,6.79
5402,79453,12.57
5403,79454,11.74
5404,79455,10.4
5405,79456,8.4
5406,79457,10.94
5407,79458,8.83
5408,79459,9.01
5409,79460,9.89
5410,79461,9.72
5411,79462,10.81
5412,79463,9.23
5413,79464,11.08
5414,79465,9.88
5415,79466,12.36
5416,79467,7.75
5417,79468,10.9
5418,79469,9.76
5419,79470,10.97
5420,79471,7.58
5421,79472,8.96
5422,79473,14.23
5423,79474,13.21
5424,79475,12.65
5425,79476,12.48
5426,79477,11.92
5427,79478,12.34
5428,79479,9.27
5429,79480,12.09
5430,79481,9.38
5431,79482,10.69
5432,79483,11.84
5433,79484,8.87
5434,79485,7.68
5435,79486,15.34
5436,79487,12.64
5437,79488,6.84
5438,79489,9.57
5439,79490,10.87
5440,79491,11.3
5441,79492,11.21
5442,79493,7.58
5443,79494,11.31
5444,79495,6.84
5445,79496,9.33
5446,79497,7.58
5447,79498,12.25
5448,79499,12.43
5449,79500,7.47
5450,79501,12.59
5451,79502,9.07
5452,79503,6.84
5453,79504,10.9
5454,79505,9.23
5455,79506,13.92
5456,79507,9.55
5457,79508,11.12
5458,79509,11.67
5459,79510,13.1
5460,79511,11.74
5461,79512,7.95
5462,79513,12.52
5463,79514,11.69
5464,79515,11.87
5465,79516,7.47
5466,79517,13.71
5467,79518,13.4
5468,79519,14.14
5469,79520,6.33
5470,79521,6.79
5471,79522,10.98
5472,79523,10.31
5473,79524,6.32
5474,79525,11.12
5475,79526,10.51
5476,79527,10.31
5477,79528,10.31
5478,79529,9.6
5479,79530,10.05
5480,79531,7.58
5481,79532,10.31
5482,79533,10.93
5483,79534,6.21
5484,79535,13.15
5485,79536,11.82
5486,79537,5.95
5487,79538,9.99
5488,79539,5.75
5489,79540,10.22
5490,79541,9.02
5491,79542,11.28
5492,79543,10.51
5493,79544,10.46
5494,79545,6.84
5495,79546,13.55
5496,79547,10.9
5497,79548,9.02
5498,79549,10.69
5499,79550,8.57
5500,79551,9.33
5501,79552,11.84
5502,79553,9.88
5503,79554,11.81
5504,79555,9.3
5505,79556,8.35
5506,79557,14.12
5507,79558,11.64
5508,79559,9.33
5509,79560,14.0
5510,79561,8.89
5511,79562,10.4
5512,79563,12.44
5513,79564,9.54
5514,79565,15.95
5515,79566,9.6
5516,79567,8.89
5517,79568,10.51
5518,79569,4.78
5519,79570,13.64
5520,79571,9.92
5521,79572,6.79
5522,79573,11.01
5523,79574,10.69
5524,79575,11.15
5525,79576,9.23
5526,79577,9.52
5527,79578,10.23
5528,79579,9.55
5529,79580,7.57
5530,79581,12.17
5531,79582,8.96
5532,79583,14.03
5533,79584,9.18
5534,79585,9.92
5535,79586,8.87
5536,79587,10.31
5537,79588,10.86
5538,79589,11.92
5539,79590,6.32
5540,79591,10.45
5541,79592,11.31
5542,79593,11.84
5543,79594,7.58
5544,79595,6.79
5545,79596,9.93
5546,79597,12.01
5547,79598,10.31
5548,79599,9.51
5549,79600,11.3
5550,79601,10.69
5551,79602,10.69
5552,79603,9.47
5553,79604,4.26
5554,79605,10.33
5555,79606,9.54
5556,79607,7.94
5557,79608,9.93
5558,79609,8.4
5559,79610,13.55
5560,79611,9.92
5561,79612,9.6
5562,79613,10.69
5563,79614,11.1
5564,79615,10.26
5565,79616,10.62
5566,79617,9.47
5567,79618,11.82
5568,79619,8.53
5569,79620,12.22
5570,79621,4.03
5571,79622,11.16
5572,79623,12.37
5573,79624,7.79
5574,79625,12.6
5575,79626,7.68
5576,79627,10.18
5577,79628,14.25
5578,79629,9.34
5579,79630,11.75
5580,79631,10.69
5581,79632,9.47
5582,79633,16.11
5583,79634,9.69
5584,79635,10.69
5585,79636,10.4
5586,79637,9.54
5587,79638,12.41
5588,79639,16.42
5589,79640,9.3
5590,79641,11.12
5591,79642,10.07
5592,79643,13.1
5593,79644,4.86
5594,79645,10.42
5595,79646,10.9
5596,79647,4.34
5597,79648,10.98
5598,79649,7.68
5599,79650,11.75
5600,79651,10.69
5601,79652,9.97
5602,79653,9.01
5603,79654,6.79
5604,79655,12.21
5605,79656,10.69
5606,79657,9.34
5607,79658,8.93
5608,79659,10.97
5609,79660,9.17
5610,79661,10.69
5611,79662,17.66
5612,79663,8.89
5613,79664,10.31
5614,79665,11.05
5615,79666,9.37
5616,79667,9.65
5617,79668,11.16
5618,79669,7.73
5619,79670,13.72
5620,79671,17.37
5621,79672,10.74
5622,79673,11.68
5623,79674,7.79
5624,79675,10.97
5625,79676,10.31
5626,79677,10.79
5627,79678,11.75
5628,79679,4.33
5629,79680,10.31
5630,79681,9.33
5631,79682,11.05
5632,79683,11.39
5633,79684,12.47
5634,79685,6.4
5635,79686,9.27
5636,79687,8.69
5637,79688,10.36
5638,79689,9.48
5639,79690,7.58
5640,79691,10.31
5641,79692,9.52
5642,79693,9.3
5643,79694,11.81
5644,79695,10.31
5645,79696,9.47
5646,79697,12.09
5647,79698,13.97
5648,79699,4.9
5649,79700,9.59
5650,79701,13.4
5651,79702,4.41
5652,79703,11.24
5653,79704,5.98
5654,79705,9.92
5655,79706,9.65
5656,79707,9.2
5657,79708,7.58
5658,79709,9.39
5659,79710,11.28
5660,79711,9.53
5661,79712,11.14
5662,79713,8.31
5663,79714,10.98
5664,79715,9.16
5665,79716,9.88
5666,79717,4.77
5667,79718,9.6
5668,79719,5.61
5669,79720,10.69
5670,79721,10.69
5671,79722,7.68
5672,79723,8.53
5673,79724,7.47
5674,79725,11.29
5675,79726,10.69
5676,79727,10.45
5677,79728,11.32
5678,79729,7.74
5679,79730,10.9
5680,79731,7.47
5681,79732,11.31
5682,79733,11.61
5683,79734,12.25
5684,79735,6.84
5685,79736,8.89
5686,79737,11.92
5687,79738,9.89
5688,79739,11.87
5689,79740,10.31
5690,79741,12.04
5691,79742,10.97
5692,79743,11.81
5693,79744,11.21
5694,79745,11.01
